epoch,dataset,class,precision,recall,iou,f1
19,Train,3,0.16573653676377526,0.42931012480536845,0.13581437109309807,0.2391488825413859
19,Val,3,0.12411695566298761,0.3866377276586984,0.10369875425834567,0.18791133328354448
19,Train,4,0.7260575109963341,0.4205577177336516,0.3629637229245364,0.5326095091954381
19,Val,4,0.7175273343150315,0.48529131698893463,0.40744930083595987,0.5789896619458993
19,Train,5,0.35317834798496056,0.4652275806629293,0.25119845002213786,0.4015325417775718
19,Val,5,0.3129897911636213,0.43888241277663553,0.22353826547011774,0.36539643884555195
19,Train,6,0.3690699807792914,0.3646496471654349,0.22462462861661853,0.36684649370298283
19,Val,6,0.30425665347072,0.2990522787686753,0.1776010982096691,0.3016320136519553
19,Train,7,0.37484116899611697,0.39317684503672307,0.23746305596267903,0.3837901288875703
19,Val,7,0.1132511556239279,0.11030860144441393,0.05918767929938135,0.11176050818679016
19,Train,8,0.1374210521129817,0.36161165703016374,0.11059129510834644,0.19915749993598936
19,Val,8,0.07708232392191469,0.18114066866765224,0.05716338929899485,0.10814484811692245
19,Train,9,0.0,0.0,0.0,0.0
19,Val,9,0.0,0.0,0.0,0.0
19,Train,10,0.10612374789736076,0.10188849444216641,0.05483173867426245,0.10396300002725781
19,Val,10,0.07373903508766876,0.04706911636043435,0.02957994281943326,0.05746021098646775
19,Train,11,0.4069581835752547,0.36261429055194594,0.2372475786541598,0.383508652050658
19,Val,11,0.41190345815238955,0.3210650732154701,0.22014858171989643,0.360855361411835
19,Train,12,0.1480785356966868,0.15478313435086755,0.08187443042830482,0.15135661851721335
19,Val,12,0.14092337442574215,0.11331389698725625,0.06701919760888204,0.12561947361948675
19,Train,13,0.15116908184303482,0.1500125155537443,0.08142513680139565,0.15058857303559248
19,Val,13,0.15738096317449304,0.13775179546865532,0.0792804999657393,0.14691361009855142
19,Train,14,0.43704068105942606,0.3455863357098849,0.23913436565078247,0.3859700275032773
19,Val,14,0.3929514255543304,0.2842954686529834,0.1975382369529745,0.3299071844900722
19,Train,15,0.5239637406893551,0.32733228409214726,0.2523004362325997,0.4029391445840172
19,Val,15,0.5200155254513169,0.30710587814341117,0.23927878512790327,0.38615811890993684
19,Train,16,0.0,0.0,0.0,0.0
19,Val,16,0.0,0.0,0.0,0.0
19,Train,17,0.09499471009849175,0.2432958477508341,0.07332924351059877,0.1366388585539946
19,Val,17,0.07440787182165413,0.20617686089990503,0.0578380939488225,0.10935150136552585
19,Train,18,0.5365128382067144,0.4235919341701315,0.31011108770863527,0.47341189214884527
19,Val,18,0.4236473427788944,0.36271716180580105,0.24287036276603055,0.3908217090911965
19,Train,19,0.5865511105563234,0.6898168696673753,0.46413589942019173,0.6340065781702537
19,Val,19,0.48889199032268144,0.5111421284102947,0.3331285056833204,0.49976952849177364
20,Train,0,0.9085703506880919,0.6807395997648379,0.6370965809894085,0.7783249740778656
20,Val,0,0.8692025739060302,0.5517992406466444,0.5094936225324631,0.6750523637088789
20,Train,1,0.8637964708087504,0.8922810325427885,0.7822257917895392,0.8778077288957992
20,Val,1,0.8520459180700386,0.8669891924301434,0.7535439647879281,0.8594526006030657
20,Train,2,0.8924875301828696,0.7677277397175275,0.7027362801727005,0.8254199832620265
20,Val,2,0.8824999559501107,0.7118061139538988,0.6501859782510621,0.7880153906797572
20,Train,3,0.20117494073918507,0.28981904494523925,0.13474860865540614,0.23749508020224164
20,Val,3,0.17538089721067693,0.26569783901099076,0.11812582859251555,0.2112925448884231
20,Train,4,0.6108496448039108,0.8780424727632604,0.563075386299221,0.7204711781055309
20,Val,4,0.5761005023064659,0.8719125026274199,0.5311485947640477,0.6937910440727345
20,Train,5,0.4107383950803704,0.4274811510959199,0.2649761807649856,0.41894255659985985
20,Val,5,0.3824926874509251,0.3980754809441133,0.24233521214612963,0.3901285364404787
20,Train,6,0.43716757206938756,0.24920693152634663,0.1886727716827384,0.3174511495990726
20,Val,6,0.36807655248019133,0.21339137804826958,0.15617554593769387,0.27015887647948406
20,Train,7,0.3477422993763752,0.441515814601066,0.24150988563777961,0.38905833190966654
20,Val,7,0.08380208333328969,0.15092392833678742,0.05695172023217579,0.10776597779383941
20,Train,8,0.17670979271670822,0.4281417718892302,0.142965983567514,0.2501666423310564
20,Val,8,0.12312695537620487,0.3095952799913988,0.09660228667395626,0.17618472187304138
20,Train,9,0.0,0.0,0.0,0.0
20,Val,9,0.0,0.0,0.0,0.0
20,Train,10,0.09063778655629104,0.16791305359946343,0.06254538754186154,0.11772746059813716
20,Val,10,0.07640870684346808,0.11946631671035894,0.04888045676647118,0.09320500530949244
20,Train,11,0.346346220390674,0.42610420395719356,0.23617613462681938,0.38210757343348045
20,Val,11,0.35583419383379383,0.39598791778829995,0.2306471353170216,0.3748387748690089
20,Train,12,0.11205881945692914,0.2446123620975534,0.08325018258873985,0.1537044379825423
20,Val,12,0.1096604281070774,0.19018464528650125,0.07475457427706377,0.13911003232382516
20,Train,13,0.20110412513416953,0.11893403759018929,0.08077172287550584,0.14947045456886518
20,Val,13,0.23065709800397213,0.10882590236352338,0.07984396075728718,0.14788054812911666
20,Train,14,0.3972332343073515,0.3561606005445893,0.23120666356953912,0.37557733781321156
20,Val,14,0.36165594855301314,0.30074965382225083,0.19646043093659488,0.3284027166981719
20,Train,15,0.5202792222248344,0.38700810087794163,0.28522776124430843,0.4438555821801093
20,Val,15,0.5452779267040347,0.33548131003096915,0.26214249642212234,0.41539286441730444
20,Train,16,0.0,0.0,0.0,0.0
20,Val,16,0.0,0.0,0.0,0.0
20,Train,17,0.0946152733729928,0.3578897822104165,0.08088472065689672,0.149663913872795
20,Val,17,0.07215294936985926,0.30413801423561176,0.061929366294632304,0.11663556280571155
20,Train,18,0.3716317828857207,0.5217538689584551,0.27720426987282437,0.4340797683013932
20,Val,18,0.30830419832991196,0.4674005414261007,0.22815202865237488,0.37153710678880325
20,Train,19,0.46015596639916845,0.7735826432118009,0.4055375471600705,0.5770568629666399
20,Val,19,0.4131488991987189,0.7224368416847804,0.35655213787120943,0.5256740596655952
21,Train,0,0.8491605508599834,0.7512182393550733,0.6627763063706413,0.7971923820299297
21,Val,0,0.7523845705691258,0.6784524841010993,0.5546157575263192,0.7135084678836032
21,Train,1,0.9164392296655943,0.8301674798780806,0.7717502124878498,0.8711726998870875
21,Val,1,0.9049381501676131,0.807330780702716,0.7442150890643846,0.8533524212512341
21,Train,2,0.823005536960879,0.9089937811336222,0.7603543970198158,0.8638651329721051
21,Val,2,0.824714933579034,0.8917817143874348,0.7496865383140053,0.8569381058036379
21,Train,3,0.3114928105280535,0.3535233914397104,0.19845151825139049,0.33117988044568925
21,Val,3,0.22473333890324662,0.3045956402754922,0.14852751702557074,0.2586398880616345
21,Train,4,0.7134094489157969,0.8640961756029762,0.6414375692077949,0.781555847355461
21,Val,4,0.6959150280218166,0.8609710989508489,0.6256114512048548,0.7696937010659166
21,Train,5,0.41283398174899855,0.3742277297686208,0.24423299249751967,0.39258401098041307
21,Val,5,0.3966629980188953,0.3344965585856912,0.22170003986082065,0.3629369396662997
21,Train,6,0.6114351228751543,0.26470143939229024,0.22658587948423234,0.3694578271083756
21,Val,6,0.5030427055843055,0.17993219555415113,0.15277550619866004,0.2650568183314572
21,Train,7,0.5299605488423865,0.4248856176645266,0.30859363712539245,0.47164165427455873
21,Val,7,0.1519738794892372,0.0960510271080611,0.06253435114499997,0.11770790950199993
21,Train,8,0.37438166096908326,0.24135964116252917,0.17199076212467954,0.29350190272766796
21,Val,8,0.17966695880766945,0.08487734188998562,0.0611712047742923,0.11528997806708605
21,Train,9,0.0,0.0,0.0,0.0
21,Val,9,0.0,0.0,0.0,0.0
21,Train,10,0.110061596940749,0.13986207297908693,0.06563522029754913,0.12318515083052073
21,Val,10,0.09688441307373245,0.09426946631666917,0.05017695818197584,0.09555904872237551
21,Train,11,0.4389165719941466,0.377543418315478,0.25464476595076546,0.4059232856064958
21,Val,11,0.4173016764255966,0.34161796572317893,0.2312890390556758,0.3756860146914158
21,Train,12,0.16673470429143067,0.19752153543896103,0.09940070576781161,0.180827067906073
21,Val,12,0.14772612685272993,0.14237123420783054,0.07816668445199115,0.14499925268454147
21,Train,13,0.17731371107963584,0.17942225301733025,0.09791282691884913,0.1783617456204442
21,Val,13,0.1763200744358897,0.16040842779105632,0.09169609036540137,0.1679883045318179
21,Train,14,0.39098014728570096,0.4778463064309561,0.27394275325063966,0.430070738105952
21,Val,14,0.35295538197622095,0.40476531537980187,0.2323535216208977,0.377089064911822
21,Train,15,0.6601201373135175,0.0923603753034292,0.08816764080568783,0.16204789837108963
21,Val,15,0.6497711464800358,0.10508313486073256,0.09945025582416547,0.18090905701256818
21,Train,16,0.0,0.0,0.0,0.0
21,Val,16,0.0,0.0,0.0,0.0
21,Train,17,0.07322022447909887,0.3750254427029851,0.06525747705030746,0.12251962929218198
21,Val,17,0.06309009088502139,0.34503558933512485,0.05634246764247773,0.10667462113437622
21,Train,18,0.4167268882435264,0.440709031090929,0.27257433463526726,0.42838256915568307
21,Val,18,0.36829304167848237,0.3838879738573502,0.2314731357248918,0.37592883828728796
21,Train,19,0.4475198001628352,0.7966922696615111,0.4016503348878618,0.5731105992163804
21,Val,19,0.42746559233362574,0.70861176824795,0.36355974460981333,0.5332509159893309
22,Train,0,0.884178932504395,0.6290865307567655,0.581192866784752,0.7351321589578307
22,Val,0,0.7988588551393646,0.5288882280470696,0.4667348175402029,0.636426992041689
22,Train,1,0.934212274594433,0.8300939093277754,0.7842500586762603,0.879080878173552
22,Val,1,0.9325530128359114,0.8044543277714283,0.7602228608545117,0.8637802330425708
22,Train,2,0.8825089135367157,0.7387278704146395,0.6725802238957709,0.8042427025480849
22,Val,2,0.8763157990060341,0.7238271266032263,0.6567340124466359,0.792805608394022
22,Train,3,0.2283289808772663,0.3597202725810796,0.16234864262149684,0.2793458587339878
22,Val,3,0.17969545369952822,0.30980466169664816,0.12832339214658273,0.22745852903204547
22,Train,4,0.5304258096943947,0.9280773524804066,0.509482958782151,0.675043003731569
22,Val,4,0.537592879714606,0.9234863521647795,0.5146689078590021,0.6795794139116025
22,Train,5,0.5063164221988755,0.3290081878472326,0.24909779630381473,0.3988443403853017
22,Val,5,0.47515820333442876,0.2960358768366983,0.22308824269958408,0.3647950033669077
22,Train,6,0.5704793944490569,0.2927555622693469,0.23988117341254045,0.3869421937804586
22,Val,6,0.5020553691273062,0.23055437839499354,0.1876459982754272,0.315996510722127
22,Train,7,0.6896116583893634,0.3370001989257337,0.2926159426547556,0.4527500089522937
22,Val,7,0.3302195235855665,0.06631648063027265,0.0584539065729157,0.11045148916880074
22,Train,8,0.3629429847455592,0.32448339339875953,0.20673648737937644,0.3426373305756449
22,Val,8,0.19887005649689427,0.1457406065623168,0.09182808321914053,0.16820977948039145
22,Train,9,0.0,0.0,0.0,0.0
22,Val,9,0.0,0.0,0.0,0.0
22,Train,10,0.1150972050407713,0.16650177501016028,0.07302334781803678,0.1361076538984085
22,Val,10,0.10366538338141496,0.11307961504806952,0.057176350888045575,0.10816804254474639
22,Train,11,0.4470591066035723,0.35953751632718695,0.24886817219854207,0.3985499425051466
22,Val,11,0.44022683618382863,0.31604176242684484,0.22544381469852795,0.36793822615677324
22,Train,12,0.1847160446076888,0.1732204926703421,0.09816718054126446,0.17878366707385737
22,Val,12,0.15026041666647103,0.11214771622923989,0.06862511893430742,0.1284362777987114
22,Train,13,0.21163641231917604,0.1261640371911424,0.08582752561647139,0.15808684353800218
22,Val,13,0.22204055800210384,0.11136534976918654,0.0801080793088937,0.14833344632960166
22,Train,14,0.31139142907750383,0.5324725844144502,0.24453326678475976,0.3929718399874132
22,Val,14,0.2758352329489794,0.4772477677505155,0.21183297515650792,0.3496075394651899
22,Train,15,0.4471939352844842,0.3398561983092755,0.23931533381493791,0.38620571253258074
22,Val,15,0.4936274133027661,0.31596614225173797,0.2386227372986391,0.38530333275105294
22,Train,16,0.0,0.0,0.0,0.0
22,Val,16,0.0,0.0,0.0,0.0
22,Train,17,0.0901059611982446,0.30906523509053674,0.0749984565042886,0.13953220894719093
22,Val,17,0.08290334086314553,0.2804117907265531,0.06836006431119679,0.12797195386313956
22,Train,18,0.3538300757782721,0.46322103316696367,0.2509402736693191,0.401202640733528
22,Val,18,0.31735845695406883,0.429203937166532,0.22316916441888768,0.3649031841570685
22,Train,19,0.415560229995934,0.8319107612450782,0.38337060232637876,0.5542558134580734
22,Val,19,0.3841302427562404,0.7264267609158213,0.33558342369381344,0.5025270824999225
23,Train,0,0.9355527730319476,0.5536579232506514,0.5333173505215555,0.6956385731354832
23,Val,0,0.8797542501783875,0.4488565241059606,0.4229108628453106,0.5944305728561724
23,Train,1,0.8522681240128531,0.8620437849164951,0.749977376145342,0.8571280771897843
23,Val,1,0.8429979446801158,0.8330898341296035,0.7211920274173504,0.8380145987506903
23,Train,2,0.8342595858401025,0.9008053589124662,0.7640671989622568,0.866256336502432
23,Val,2,0.8153376718293711,0.853642244909707,0.7153400059170663,0.8340503913666175
23,Train,3,0.23357920115611888,0.3333146167785236,0.15920089915910682,0.2746735211580445
23,Val,3,0.16717973274955908,0.2767386996319191,0.11634531460762387,0.2084396475971014
23,Train,4,0.7065145991046242,0.8681386453850675,0.6380445574043905,0.779031987217066
23,Val,4,0.6427026832021798,0.8544889238742831,0.5793005765088831,0.7336166164394143
23,Train,5,0.4222677611268127,0.35867697872974336,0.24060500240269883,0.38788332927203334
23,Val,5,0.38198477442645384,0.3330635640726496,0.21643450947846815,0.35585065166295204
23,Train,6,0.3826111834576189,0.4184704029003421,0.24979550299820782,0.39973819601802746
23,Val,6,0.32975335622846713,0.3051777940439371,0.18834704455749343,0.3169899608934406
23,Train,7,0.4114570089722817,0.4506465088521085,0.27401601470833953,0.43016101582143085
23,Val,7,0.07070784283743257,0.08676484382319972,0.04053817161887959,0.07791769711147531
23,Train,8,0.14621346578646446,0.2968964712592246,0.10860719874803353,0.1959344958604896
23,Val,8,0.0700993335847667,0.11541248317967558,0.04559954195973924,0.08722180466188
23,Train,9,0.0,0.0,0.0,0.0
23,Val,9,0.0,0.0,0.0,0.0
23,Train,10,0.14648061059282336,0.08293080370132065,0.05591250183922155,0.10590366020785051
23,Val,10,0.10587368808681101,0.05030621172351255,0.03530639813335524,0.06820472844827044
23,Train,11,0.4038010884847867,0.4084659668133706,0.25479971271130175,0.4061201273689115
23,Val,11,0.39853682789956724,0.36844178869250493,0.23678102713418644,0.38289886221106156
23,Train,12,0.14877409557397098,0.1835877285778499,0.08953683776053399,0.16435760951525394
23,Val,12,0.12449114834788932,0.12779397473262605,0.06730473948200055,0.12612093683164782
23,Train,13,0.21147645948900395,0.13539289769531934,0.08997198771509216,0.1650904539480308
23,Val,13,0.20635916482628833,0.10875977092066756,0.07668419874663564,0.14244510396344018
23,Train,14,0.3606282911473216,0.4272644397658747,0.24310734596915762,0.3911284792450215
23,Val,14,0.32438173132852194,0.3514778207515302,0.20292547912576345,0.33738661229580413
23,Train,15,0.5495432664936425,0.3768722425443503,0.2879262156623794,0.4471160056422003
23,Val,15,0.5577063530659966,0.35263157894736447,0.2755671789422888,0.43207003200521815
23,Train,16,0.0,0.0,0.0,0.0
23,Val,16,0.0,0.0,0.0,0.0
23,Train,17,0.06545136257169715,0.5108258701403787,0.0615910129731478,0.11603529259705744
23,Val,17,0.05668079761343723,0.4500341818472473,0.05300902351798531,0.10068104125975057
23,Train,18,0.31112758455663253,0.5410091594165074,0.24615305441351862,0.3950607040652955
23,Val,18,0.2717174744453161,0.4735967163995988,0.20869008801463415,0.34531611913421806
23,Train,19,0.36921294185816633,0.716506197191926,0.3221519289436322,0.4873145346221264
23,Val,19,0.3708636535267947,0.6679486612345267,0.31313313589686986,0.47692518652141297
24,Train,0,0.9221834687570708,0.6533235944455208,0.6191881535521598,0.7648130926152127
24,Val,0,0.8838562344391323,0.5190786789267082,0.4859332188019513,0.654044487584777
24,Train,1,0.9158287792006349,0.8476880827390305,0.786419257044792,0.880441978537956
24,Val,1,0.9112051066696177,0.8110558441706253,0.7516488472905593,0.8582186367877205
24,Train,2,0.85531020674168,0.8860810884587818,0.770575521113211,0.8704237774660649
24,Val,2,0.8514596294016828,0.8589245790102329,0.7469931402810842,0.8551758088683665
24,Train,3,0.325513534007642,0.24541997396696125,0.16268847621882992,0.2798487758275305
24,Val,3,0.25070145212890704,0.1922430876662844,0.12209183856930779,0.21761469358621502
24,Train,4,0.6740120446740847,0.907316467847307,0.6305948405403415,0.7734537370958717
24,Val,4,0.6498616389554667,0.9014483676063224,0.6067537888462916,0.7552542139897174
24,Train,5,0.489322916125968,0.3819650185085479,0.2730986101551116,0.4290297779641925
24,Val,5,0.45180283796699594,0.3543728607173619,0.24781665057061755,0.3972004178391182
24,Train,6,0.432560415068558,0.386370012300633,0.2564097055885452,0.4081625624459741
24,Val,6,0.37879808005551796,0.33595947143346,0.2166153311142858,0.3560950163027376
24,Train,7,0.5253343647577459,0.5133479212252808,0.35068694198698813,0.5192719759247715
24,Val,7,0.2303490857275821,0.18197167245081888,0.11316572361890383,0.20332232384291987
24,Train,8,0.31916323787014317,0.4062589125980953,0.21764313692804713,0.3574826274254374
24,Val,8,0.18002889129633437,0.2063968533275992,0.10638638425006328,0.19231325152114206
24,Train,9,0.0,0.0,0.0,0.0
24,Val,9,0.0,0.0,0.0,0.0
24,Train,10,0.12653854928244923,0.16946982482683912,0.07810373151841767,0.14489093506771467
24,Val,10,0.09830001868107667,0.11509186351701002,0.05598587053665235,0.10603525951454543
24,Train,11,0.4361862923131655,0.38810894489861275,0.2584517251377044,0.4107455484221834
24,Val,11,0.4240761212885249,0.35264955020016,0.23845043845038552,0.385078688621178
24,Train,12,0.1442727404372982,0.21079038839346811,0.09367360644726748,0.17130084013515715
24,Val,12,0.11892491873454457,0.1457725947520449,0.070083633135509,0.13098720196744826
24,Train,13,0.20780588682389267,0.19539137406268675,0.11198062309635202,0.2014075029602938
24,Val,13,0.21586456593975303,0.17269564987366612,0.10612254850166161,0.19188207656417858
24,Train,14,0.39631143886998593,0.4619834244464038,0.2711608580770605,0.4266349977578073
24,Val,14,0.33978278949168017,0.3979659074630762,0.2244248416698858,0.3665800153511745
24,Train,15,0.4394577796833276,0.6133917596420891,0.3441380125599173,0.5120575507508639
24,Val,15,0.454662809205142,0.5781288786018519,0.34139593603621343,0.5090159043413575
24,Train,16,0.0,0.0,0.0,0.0
24,Val,16,0.0,0.0,0.0,0.0
24,Train,17,0.08910737175116347,0.4156447180947975,0.0791871160068327,0.14675326134545463
24,Val,17,0.07074571273375722,0.36663047412218336,0.0630410731572353,0.11860514764241863
24,Train,18,0.39074210119902947,0.49500895697594394,0.27937656752890005,0.4367385982602314
24,Val,18,0.3278678057948665,0.44989618285833943,0.23404159562110446,0.379309082355767
24,Train,19,0.4595754252251994,0.7172375861535538,0.3890809055375711,0.5601990505812503
24,Val,19,0.4183704771845697,0.6888576074878121,0.35187666588308425,0.5205750962129839
25,Train,0,0.9060905328324518,0.7322544048175008,0.6806017290142063,0.809950047188426
25,Val,0,0.8497217720339131,0.6034614005257959,0.5452673836354093,0.7057256053646592
25,Train,1,0.8992324606717664,0.8869502745101147,0.8067649363830917,0.8930491350816568
25,Val,1,0.8882929029348238,0.8632446806492091,0.7787101193963015,0.875589683174153
25,Train,2,0.8651592306409125,0.768805742731833,0.6865419254034393,0.814141541174575
25,Val,2,0.8623817868898267,0.698256201431805,0.6282518674156702,0.7716887982289958
25,Train,3,0.22143662501173614,0.2887215742323938,0.1432765499335028,0.25064197657751347
25,Val,3,0.16777556759720588,0.2308200434084683,0.10761108666959018,0.1943120383408135
25,Train,4,0.5641050805093972,0.8782042013662681,0.5231748957887244,0.6869531445244487
25,Val,4,0.5346980333773927,0.8815913281334739,0.49887083087528766,0.6656621999396478
25,Train,5,0.4976765331135877,0.31226134986028936,0.23742914181495245,0.38374583377802324
25,Val,5,0.4699048807109946,0.26849713772337497,0.2060782894624249,0.3417328517925653
25,Train,6,0.6256318563131016,0.2510682146787667,0.21827554021283854,0.35833525424791207
25,Val,6,0.49234271523153333,0.18330315521821025,0.15416518160902146,0.26714578083586416
25,Train,7,0.16220757777224978,0.662482593992309,0.14982589370067437,0.2606062234373683
25,Val,7,0.06393928686647352,0.39039489728881865,0.05813498714939405,0.10988198401120271
25,Train,8,0.2962088626587384,0.3838834296973259,0.20076476650211522,0.3343948276145835
25,Val,8,0.11100282623515154,0.11789669806426052,0.06063994037158034,0.11434594420630807
25,Train,9,0.0005882352941164936,0.0001421329416780489,0.00011448633796362597,0.00022894333005604123
25,Val,9,0.0,0.0,0.0,0.0
25,Train,10,0.08259437875958808,0.18538671943196977,0.060600584033250866,0.11427597284817831
25,Val,10,0.07389233655648389,0.13438320209967874,0.05006355725040741,0.09535338028066351
25,Train,11,0.46609245959317963,0.34346669246767514,0.24648831057011597,0.39549236913845
25,Val,11,0.45110846245508884,0.310657298574985,0.22544137618826682,0.3679349785462605
25,Train,12,0.1722664713600744,0.17062112739907193,0.0937567473301178,0.1714398467934243
25,Val,12,0.1437651681496085,0.12089407191436258,0.07028645686192989,0.13134138763605033
25,Train,13,0.22120591298827877,0.11633297902828092,0.08253079334359137,0.15247749330733248
25,Val,13,0.22887864823340703,0.08671154787254001,0.06710681201698479,0.12577336989114712
25,Train,14,0.3141893910897473,0.5307859282992825,0.24589403946178873,0.394727045420228
25,Val,14,0.28014825630368506,0.47639784176092476,0.21419585313804634,0.3528192750011851
25,Train,15,0.5597496727603605,0.19128681039206463,0.16627136064167966,0.2851332272041821
25,Val,15,0.6137935407507349,0.16235505909451586,0.14730681318993327,0.25678712895018
25,Train,16,0.0,0.0,0.0,0.0
25,Val,16,0.0,0.0,0.0,0.0
25,Train,17,0.10989019540703536,0.35927640952570233,0.09188334504567515,0.16830249037893585
25,Val,17,0.08246836666248877,0.29171190734696917,0.06871009907741786,0.1285850995521492
25,Train,18,0.5340950166567324,0.44567222155421216,0.3209111280360288,0.4858935895828017
25,Val,18,0.40295406551648616,0.375096370342461,0.24110015049533773,0.38852649772113507
25,Train,19,0.4345393340811683,0.882003120080639,0.41066573144783136,0.5822296794678232
25,Val,19,0.3970864269167017,0.8349898023659512,0.3681935472788736,0.5382185072028063
26,Train,0,0.8954396205810464,0.7613675450667352,0.6992048761655506,0.8229788906011044
26,Val,0,0.8365003627478607,0.6541476935358128,0.5799913979737923,0.7341703186823864
26,Train,1,0.9257697231846905,0.8415656956431062,0.7883677362527435,0.8816617699040791
26,Val,1,0.9177910891893436,0.8198849039348168,0.7637925861245328,0.8660798188377462
26,Train,2,0.8561339386262323,0.9269502407970192,0.8020223187957687,0.8901358278778511
26,Val,2,0.856888957913164,0.883185766570493,0.7696588308377397,0.8698386525161474
26,Train,3,0.30482635661064805,0.44857966871695726,0.22173860384841915,0.36298861345102723
26,Val,3,0.21050688842806933,0.36595262810222406,0.15424880276198796,0.26727131917673447
26,Train,4,0.7564786473260621,0.8912244718480404,0.6925370091686408,0.8183419342845127
26,Val,4,0.6954817004677494,0.8778007722181893,0.6340900707008265,0.7760772530715042
26,Train,5,0.4821933678064106,0.36966866122538344,0.26462153169332414,0.41849916667574816
26,Val,5,0.46242247921558155,0.3316231447175715,0.2393492170669625,0.38624983298750004
26,Train,6,0.6844034007621396,0.25189365329418784,0.22567984300531568,0.3682525120778764
26,Val,6,0.5739578803500193,0.17796740763567093,0.15720070782002363,0.27169134043393084
26,Train,7,0.663376188106972,0.5039785160134267,0.401340176789215,0.572794786017909
26,Val,7,0.3439267438719528,0.11978238439159573,0.09750324501786858,0.17768192186717804
26,Train,8,0.5396510705786917,0.35287406984875086,0.27122900017930385,0.4267193355439663
26,Val,8,0.22954091816301814,0.08332470758712003,0.06511364555523326,0.12226609572735148
26,Train,9,0.0022660862305431055,0.0018003505945886197,0.0010042814102222623,0.0020065427475079345
26,Val,9,0.0014154281670180195,0.0015249714067832158,0.0007346189164364236,0.001468154302237329
26,Train,10,0.1432164161877628,0.17150672175985401,0.08465167716314301,0.15609006329999173
26,Val,10,0.11745757007542793,0.10686789151351406,0.05927309782607258,0.1119127735905366
26,Train,11,0.4302447684929113,0.3845290503603711,0.25478731929350545,0.406104384781088
26,Val,11,0.42098237072503003,0.352025740363664,0.23718615197428666,0.38342839277240987
26,Train,12,0.19729231551509652,0.18763790237261974,0.10640522427710156,0.1923440330505212
26,Val,12,0.1549501661127509,0.11331389698725625,0.07003423629042582,0.13090092130609665
26,Train,13,0.2203425406962365,0.1789833017119036,0.10958301683124531,0.19752107309643335
26,Val,13,0.22435425862346242,0.14521142222279085,0.09667676376315587,0.17630857941305084
26,Train,14,0.4989372376811102,0.4119509088047484,0.291397892375451,0.45129063768314576
26,Val,14,0.43348422809519177,0.3447548106765655,0.23767075940615306,0.38406135807267766
26,Train,15,0.5870100455619505,0.3747568188335639,0.2965647039269879,0.457462246111162
26,Val,15,0.5779497639071167,0.34694240381067004,0.27681070983143863,0.43359709423973025
26,Train,16,0.0,0.0,0.0,0.0
26,Val,16,0.0,0.0,0.0,0.0
26,Train,17,0.09968089574882609,0.40453897822099477,0.08692657164881427,0.15994929591787843
26,Val,17,0.07824589998808884,0.3436281014998417,0.0680719196360946,0.12746691823097847
26,Train,18,0.48724795434103907,0.4898310979954971,0.32322049857261476,0.4885361065873008
26,Val,18,0.3892686207651603,0.4360757996548142,0.2589265278095657,0.4113449338824924
26,Train,19,0.47807812342111355,0.832314167653275,0.4360760976211305,0.6073161373769322
26,Val,19,0.43944067494392514,0.7729185965361666,0.38919329555447196,0.5603155350514663
27,Train,0,0.8440319002425511,0.7419639117631807,0.6525013886685119,0.7897135688099066
27,Val,0,0.7315807860937524,0.7008332040739893,0.5574831859269459,0.7158769829071918
27,Train,1,0.9194481360115213,0.8722647476020587,0.8103400383208106,0.8952351675873371
27,Val,1,0.9106403012236411,0.8597250103408064,0.792838417097437,0.8844504948779857
27,Train,2,0.8539381897052843,0.6940795862691919,0.620423634231164,0.7657548521472595
27,Val,2,0.8544644182835384,0.7188656819574053,0.6404491536718603,0.7808217013830193
27,Train,3,0.27120039069302687,0.4053546361756767,0.1940132956436075,0.32497677116963786
27,Val,3,0.17606281389260442,0.32882891384347857,0.1295188111893214,0.22933448711253918
27,Train,4,0.5953109614060914,0.8892095719483569,0.5542043285611351,0.7131679080330312
27,Val,4,0.5669325743788973,0.8767469779239141,0.5250837476713245,0.6885966030861708
27,Train,5,0.3478746122276762,0.44909175186219313,0.24382421109873129,0.39205573563155455
27,Val,5,0.35472128860420093,0.4153159641528318,0.2365788772484748,0.3826345064256259
27,Train,6,0.3625281056773309,0.4453699907205353,0.24976703094554423,0.39970173907532885
27,Val,6,0.3186391073714488,0.36911045190115016,0.20628922692673984,0.3420228239172827
27,Train,7,0.5818779535646915,0.5070220807637742,0.37162644893192803,0.5418770479504962
27,Val,7,0.17247748787768996,0.07006847387668129,0.052439452439415626,0.09965314423702218
27,Train,8,0.43997763773102255,0.22445487308454345,0.17457852706296392,0.2972615630425064
27,Val,8,0.16371158392386612,0.057343960252502484,0.044351933392006763,0.08493675353584933
27,Train,9,0.010095294144274408,0.021130430662803273,0.006878470080196348,0.013662955523970137
27,Val,9,0.008178331041464733,0.021540221120812924,0.005963060686012684,0.011855422753659714
27,Train,10,0.13587854748074138,0.1674620264214387,0.08109631508489529,0.15002606387587356
27,Val,10,0.11563718955210801,0.10244969378823164,0.0574427902185236,0.108644719347321
27,Train,11,0.20777453273856084,0.4150645832325079,0.16071555680433977,0.2769249594042546
27,Val,11,0.28126140594197113,0.3795062052661437,0.19266284418958055,0.32308014324823875
27,Train,12,0.150217231733658,0.22886504458206777,0.09973656480504482,0.18138264265444923
27,Val,12,0.13313458262339595,0.1518950437316308,0.07636683441634026,0.14189740764068795
